Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,1982,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,124.908317565918
Nigeria,NGA,1981,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,114.148780822754
Nigeria,NGA,1980,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.317817687988
Nigeria,NGA,1979,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.535133361816
Nigeria,NGA,1978,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,86.1382522583008
Nigeria,NGA,1977,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,68.881721496582
Nigeria,NGA,1976,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,58.8746604919434
Nigeria,NGA,1973,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,61.9436492919922
Nigeria,NGA,1972,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,61.0046806335449
Nigeria,NGA,1971,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,56.3242492675781
Nigeria,NGA,1970,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,53.524600982666
Nigeria,NGA,2010,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,80.41238
Nigeria,NGA,2009,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,88.18033
Nigeria,NGA,2008,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,83.75061
Nigeria,NGA,2007,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,96.4813
Nigeria,NGA,2006,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.4915
Nigeria,NGA,2005,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,103.20358
Nigeria,NGA,2004,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,105.45035
Nigeria,NGA,2003,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,107.10919
Nigeria,NGA,2001,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,111.25711
Nigeria,NGA,2000,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,104.11143
Nigeria,NGA,1999,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,96.65364
Nigeria,NGA,2010,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,90.67071
Nigeria,NGA,2009,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,96.83154
Nigeria,NGA,2008,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,94.19532
Nigeria,NGA,2007,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,107.95529
Nigeria,NGA,2006,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,117.29056
Nigeria,NGA,2005,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,120.46397
Nigeria,NGA,2004,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,123.81713
Nigeria,NGA,2003,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,124.38565
Nigeria,NGA,2001,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,137.44862
Nigeria,NGA,2000,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,129.93766
Nigeria,NGA,1999,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,120.90443
Nigeria,NGA,2010,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,85.64493
Nigeria,NGA,2009,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,92.59161
Nigeria,NGA,2008,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,89.07428
Nigeria,NGA,2007,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,102.32725
Nigeria,NGA,2006,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,109.53819
Nigeria,NGA,2005,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,111.99282
Nigeria,NGA,2004,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,114.80099
Nigeria,NGA,2003,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,115.90286
Nigeria,NGA,2001,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,124.58339
Nigeria,NGA,2000,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,117.251
Nigeria,NGA,1999,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,108.9903
Nigeria,NGA,2010,"School enrollment, primary (% net)",SE.PRM.NENR,64.13783
Nigeria,NGA,2009,"School enrollment, primary (% net)",SE.PRM.NENR,64.34126
Nigeria,NGA,2008,"School enrollment, primary (% net)",SE.PRM.NENR,63.39998
Nigeria,NGA,2007,"School enrollment, primary (% net)",SE.PRM.NENR,70.31079
Nigeria,NGA,2006,"School enrollment, primary (% net)",SE.PRM.NENR,67.3432
Nigeria,NGA,2005,"School enrollment, primary (% net)",SE.PRM.NENR,66.85314
Nigeria,NGA,2004,"School enrollment, primary (% net)",SE.PRM.NENR,66.39932
Nigeria,NGA,2000,"School enrollment, primary (% net)",SE.PRM.NENR,65.08852
Nigeria,NGA,1999,"School enrollment, primary (% net)",SE.PRM.NENR,62.07012
Nigeria,NGA,2010,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,58.10557
Nigeria,NGA,2009,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,57.87079
Nigeria,NGA,2008,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,56.74462
Nigeria,NGA,2007,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,62.70804
Nigeria,NGA,2006,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,63.2655
Nigeria,NGA,2005,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,62.13848
Nigeria,NGA,2004,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,61.49874
Nigeria,NGA,2000,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,59.17909
Nigeria,NGA,1999,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,56.30118
Nigeria,NGA,2010,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,69.94699
Nigeria,NGA,2009,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,70.57702
Nigeria,NGA,2008,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,69.81864
Nigeria,NGA,2007,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,77.64785
Nigeria,NGA,2006,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,71.28012
Nigeria,NGA,2005,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,71.40649
Nigeria,NGA,2004,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,71.13389
Nigeria,NGA,2000,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,70.80227
Nigeria,NGA,1999,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,67.64868
Nigeria,NGA,2010,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,20.10214
Nigeria,NGA,2009,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,20.10214
Nigeria,NGA,2008,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,20.10216
Nigeria,NGA,2007,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,20.10215
Nigeria,NGA,2006,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,29.51002
Nigeria,NGA,2005,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,29.51
Nigeria,NGA,2004,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,29.51
Nigeria,NGA,2000,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,29.50999
Nigeria,NGA,1999,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,29.51
Nigeria,NGA,2010,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,12.84523
Nigeria,NGA,2009,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,12.88827
Nigeria,NGA,2008,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,12.91635
Nigeria,NGA,2007,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,12.93601
Nigeria,NGA,2006,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,31.46054
Nigeria,NGA,2005,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,31.44377
Nigeria,NGA,2004,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,31.4385
Nigeria,NGA,2000,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,31.41089
Nigeria,NGA,1999,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,31.40747
Nigeria,NGA,2010,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,16.23159
Nigeria,NGA,2009,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,16.23159
Nigeria,NGA,2008,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,16.23158
Nigeria,NGA,2007,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,16.23158
Nigeria,NGA,2006,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,30.57581
Nigeria,NGA,2005,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,30.57581
Nigeria,NGA,2004,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,30.57581
Nigeria,NGA,2000,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,30.57581
Nigeria,NGA,1999,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,30.57582
Nigeria,NGA,2023,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,23.268030166626
Nigeria,NGA,2021,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,19.110200881958
Nigeria,NGA,2020,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,17.8594398498535
Nigeria,NGA,2018,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,19.7373695373535
Nigeria,NGA,2016,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,12.6561403274536
Nigeria,NGA,2014,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,13.4749298095703
Nigeria,NGA,2013,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,14.8512897491455
Nigeria,NGA,2012,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,14.8512897491455
Nigeria,NGA,2011,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,15.6908798217773
Nigeria,NGA,2010,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,7.96649980545044
Nigeria,NGA,2009,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,6.47413015365601
Nigeria,NGA,2008,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,5.1366400718689
Nigeria,NGA,2007,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,5.56809997558594
Nigeria,NGA,2006,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,5.00438022613525
Nigeria,NGA,2000,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,6.49784994125366
Nigeria,NGA,1972,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,30.0833492279053
Nigeria,NGA,1971,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,44.0220985412598
Nigeria,NGA,1970,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,37.6779289245605
Nigeria,NGA,2009,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,74.9366226196289
Nigeria,NGA,2008,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,90.9769592285156
Nigeria,NGA,2007,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,62.5539207458496
Nigeria,NGA,2006,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,64.2529830932617
Nigeria,NGA,2005,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,87.4528427124023
Nigeria,NGA,2004,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,81.2709503173828
Nigeria,NGA,1999,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,93.5963287353516
Nigeria,NGA,2009,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,70.2230072021484
Nigeria,NGA,2008,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,88.8162612915039
Nigeria,NGA,2007,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,61.5096206665039
Nigeria,NGA,2006,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,57.1442718505859
Nigeria,NGA,2005,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,77.6658096313477
Nigeria,NGA,2004,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,80.4418563842773
Nigeria,NGA,1999,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,90.5774078369141
Nigeria,NGA,2009,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,72.3962173461914
Nigeria,NGA,2008,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,89.815559387207
Nigeria,NGA,2007,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,61.9919281005859
Nigeria,NGA,2006,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,60.3217506408691
Nigeria,NGA,2005,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,81.9627304077148
Nigeria,NGA,2004,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,80.8107299804688
Nigeria,NGA,1999,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,91.8883972167969
Nigeria,NGA,2009,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,66.5838317871094
Nigeria,NGA,2008,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,79.4449996948242
Nigeria,NGA,2007,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,45.557559967041
Nigeria,NGA,2006,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,50.4487991333008
Nigeria,NGA,2005,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,80.376953125
Nigeria,NGA,2004,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,72.7714920043945
Nigeria,NGA,1999,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,88.2927093505859
Nigeria,NGA,2009,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,62.4831390380859
Nigeria,NGA,2008,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,80.4409790039062
Nigeria,NGA,2007,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,48.3614692687988
Nigeria,NGA,2006,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,48.9835205078125
Nigeria,NGA,2005,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,75.5216064453125
Nigeria,NGA,2004,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,73.112678527832
Nigeria,NGA,1999,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,84.8023223876953
Nigeria,NGA,2009,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,64.3753814697266
Nigeria,NGA,2008,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,79.9909820556641
Nigeria,NGA,2007,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,47.0505218505859
Nigeria,NGA,2006,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,49.724178314209
Nigeria,NGA,2005,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,77.748291015625
Nigeria,NGA,2004,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,72.9611129760742
Nigeria,NGA,1999,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,86.3161697387695
Nigeria,NGA,2018,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,60.8279943666099
Nigeria,NGA,2010,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,71.6758702440153
Nigeria,NGA,2006,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,61.6224708557129
Nigeria,NGA,2005,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,60.5923805236816
Nigeria,NGA,2004,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,59.7904396057129
Nigeria,NGA,2003,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,82.8377075195312
Nigeria,NGA,2018,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,63.7461720465252
Nigeria,NGA,2010,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,61.0053333512681
Nigeria,NGA,2006,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,40.6285400390625
Nigeria,NGA,2005,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,38.9690017700195
Nigeria,NGA,2004,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,38.3552703857422
Nigeria,NGA,2003,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,70.0836563110352
Nigeria,NGA,2018,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,62.1766699978874
Nigeria,NGA,2010,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,66.1485024683057
Nigeria,NGA,2006,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,51.2249717712402
Nigeria,NGA,2005,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,49.9666213989258
Nigeria,NGA,2004,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,49.2353515625
Nigeria,NGA,2003,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,76.1554489135742
Nigeria,NGA,2021,"Primary education, teachers",SE.PRM.TCHR,913305
Nigeria,NGA,2020,"Primary education, teachers",SE.PRM.TCHR,823581
Nigeria,NGA,2018,"Primary education, teachers",SE.PRM.TCHR,913579
Nigeria,NGA,2010,"Primary education, teachers",SE.PRM.TCHR,574078
Nigeria,NGA,2007,"Primary education, teachers",SE.PRM.TCHR,466784
Nigeria,NGA,2006,"Primary education, teachers",SE.PRM.TCHR,565646
Nigeria,NGA,2005,"Primary education, teachers",SE.PRM.TCHR,599172
Nigeria,NGA,2004,"Primary education, teachers",SE.PRM.TCHR,597532
Nigeria,NGA,2003,"Primary education, teachers",SE.PRM.TCHR,590655
Nigeria,NGA,2002,"Primary education, teachers",SE.PRM.TCHR,491751
Nigeria,NGA,2001,"Primary education, teachers",SE.PRM.TCHR,488164
Nigeria,NGA,2000,"Primary education, teachers",SE.PRM.TCHR,446405
Nigeria,NGA,1999,"Primary education, teachers",SE.PRM.TCHR,432096
Nigeria,NGA,1996,"Primary education, teachers",SE.PRM.TCHR,416745
Nigeria,NGA,1995,"Primary education, teachers",SE.PRM.TCHR,423059
Nigeria,NGA,1994,"Primary education, teachers",SE.PRM.TCHR,435210
Nigeria,NGA,1993,"Primary education, teachers",SE.PRM.TCHR,428097
Nigeria,NGA,1992,"Primary education, teachers",SE.PRM.TCHR,384212
Nigeria,NGA,1991,"Primary education, teachers",SE.PRM.TCHR,353600
Nigeria,NGA,1990,"Primary education, teachers",SE.PRM.TCHR,331915
Nigeria,NGA,1989,"Primary education, teachers",SE.PRM.TCHR,344221
Nigeria,NGA,1988,"Primary education, teachers",SE.PRM.TCHR,308182
Nigeria,NGA,1987,"Primary education, teachers",SE.PRM.TCHR,292821
Nigeria,NGA,1986,"Primary education, teachers",SE.PRM.TCHR,308072
Nigeria,NGA,1985,"Primary education, teachers",SE.PRM.TCHR,359701
Nigeria,NGA,1984,"Primary education, teachers",SE.PRM.TCHR,383989
Nigeria,NGA,1983,"Primary education, teachers",SE.PRM.TCHR,386826
Nigeria,NGA,1982,"Primary education, teachers",SE.PRM.TCHR,369636
Nigeria,NGA,1981,"Primary education, teachers",SE.PRM.TCHR,343551
Nigeria,NGA,1980,"Primary education, teachers",SE.PRM.TCHR,301427
Nigeria,NGA,1979,"Primary education, teachers",SE.PRM.TCHR,291457
Nigeria,NGA,1978,"Primary education, teachers",SE.PRM.TCHR,251362
Nigeria,NGA,1977,"Primary education, teachers",SE.PRM.TCHR,177221
Nigeria,NGA,1976,"Primary education, teachers",SE.PRM.TCHR,144351
Nigeria,NGA,1973,"Primary education, teachers",SE.PRM.TCHR,136142
Nigeria,NGA,1972,"Primary education, teachers",SE.PRM.TCHR,130434
Nigeria,NGA,1971,"Primary education, teachers",SE.PRM.TCHR,116640
Nigeria,NGA,1970,"Primary education, teachers",SE.PRM.TCHR,103152
Nigeria,NGA,2021,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,55.2332462868374
Nigeria,NGA,2020,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,57.7410115094933
Nigeria,NGA,2018,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,53.7836355695567
Nigeria,NGA,2010,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,48.199721988998
Nigeria,NGA,2007,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,48.288501739502
Nigeria,NGA,2006,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,50.4737892150879
Nigeria,NGA,2005,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,50.8598518371582
Nigeria,NGA,2004,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,50.7581214904785
Nigeria,NGA,2003,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,47.6068115234375
Nigeria,NGA,2002,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,49.2914085388184
Nigeria,NGA,2001,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,47.405590057373
Nigeria,NGA,2000,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,47.8581085205078
Nigeria,NGA,1999,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,48.0247383117676
Nigeria,NGA,1996,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,47.942268371582
Nigeria,NGA,1995,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,46.7856712341309
Nigeria,NGA,1994,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,46.3925514221191
Nigeria,NGA,1993,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,44.8101692199707
Nigeria,NGA,1992,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,44.9132194519043
Nigeria,NGA,1991,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,42.6603507995605
Nigeria,NGA,1990,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,42.9073715209961
Nigeria,NGA,1989,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,44.5184898376465
Nigeria,NGA,1987,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,36.7576103210449
Nigeria,NGA,1986,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,40.7787818908691
Nigeria,NGA,1982,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,32.8693618774414
Nigeria,NGA,1981,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,34.4900817871094
Nigeria,NGA,1976,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,27.9859504699707
Nigeria,NGA,1973,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,26.7970199584961
Nigeria,NGA,1972,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,26.3060207366943
Nigeria,NGA,1971,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,22.3902606964111
Nigeria,NGA,1970,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,23.6631393432617
Nigeria,NGA,2010,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,65.98292
Nigeria,NGA,2009,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,65.9868
Nigeria,NGA,2008,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,64.89473
Nigeria,NGA,2007,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,71.66882
Nigeria,NGA,2006,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,68.82653
Nigeria,NGA,2005,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,68.36617
Nigeria,NGA,2004,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,67.924
Nigeria,NGA,2000,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,66.17986
Nigeria,NGA,1999,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,63.11272
Nigeria,NGA,2010,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,60.00594
Nigeria,NGA,2009,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,59.56059
Nigeria,NGA,2008,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,58.24456
Nigeria,NGA,2007,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,64.01113
Nigeria,NGA,2006,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,64.73516
Nigeria,NGA,2005,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,63.65292
